;;Huffman;;;Shannon-Fano;;;LZ77_5;;;LZ77_10;;;LZ77_20;;
File;H;K;tp;tu;K;tp;tu;K;tp;tu;K;tp;tu;K;tp;tu
1;0.358884;2.300673;152416795800;136745200
2;nan;0.742506;55224546200;96595000
3;0.442901;1.989170;3407276600;8714600
4;0.439708;2.357841;8486033900;15595500
5;nan;1.071984;1821229100;12034100
