;-128;-127;-126;-125;-124;-123;-122;-121;-120;-119;-118;-117;-116;-115;-114;-113;-112;-111;-110;-109;-108;-107;-106;-105;-104;-103;-102;-101;-100;-99;-98;-97;-96;-95;-94;-93;-92;-91;-90;-89;-88;-87;-86;-85;-84;-83;-82;-81;-80;-79;-78;-77;-76;-75;-74;-73;-72;-71;-70;-69;-68;-67;-66;-65;-64;-63;-62;-61;-60;-59;-58;-57;-56;-55;-54;-53;-52;-51;-50;-49;-48;-47;-46;-45;-44;-43;-42;-41;-40;-39;-38;-37;-36;-35;-34;-33;-32;-31;-30;-29;-28;-27;-26;-25;-24;-23;-22;-21;-20;-19;-18;-17;-16;-15;-14;-13;-12;-11;-10;-9;-8;-7;-6;-5;-4;-3;-2;-1;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127
1;0,003945;0,003938;0,003847;0,003719;0,003737;0,003886;0,003811;0,004115;0,003721;0,003695;0,003888;0,003996;0,003780;0,003485;0,003829;0,003948;0,003868;0,003772;0,004336;0,003776;0,004010;0,003669;0,003800;0,003843;0,003731;0,003652;0,003775;0,004066;0,003866;0,003473;0,003753;0,003715;0,003646;0,003936;0,003755;0,003621;0,004001;0,003894;0,003844;0,003824;0,003662;0,003885;0,003961;0,003916;0,003720;0,003336;0,003928;0,003658;0,003825;0,003861;0,003630;0,003674;0,003833;0,003462;0,003779;0,003717;0,003830;0,003823;0,003842;0,003991;0,003784;0,003534;0,003859;0,003630;0,004001;0,003849;0,003798;0,004004;0,003752;0,004036;0,003731;0,003996;0,003819;0,003849;0,003663;0,003852;0,003605;0,003912;0,003628;0,003674;0,003728;0,003637;0,003789;0,003860;0,003703;0,003871;0,003420;0,003723;0,003807;0,003701;0,003600;0,004091;0,003726;0,003912;0,003836;0,003682;0,003997;0,003893;0,003895;0,003979;0,003787;0,003779;0,003679;0,003780;0,003670;0,003777;0,003813;0,003848;0,003723;0,003817;0,003773;0,003641;0,003942;0,003918;0,003606;0,003688;0,003607;0,003844;0,003767;0,003679;0,003968;0,003590;0,003669;0,003894;0,003669;0,003669;0,003460;0,003164;0,004258;0,004003;0,004031;0,003913;0,003900;0,003925;0,003953;0,003764;0,003839;0,003737;0,005403;0,003804;0,003874;0,003782;0,003872;0,004011;0,003862;0,003820;0,003843;0,003723;0,003998;0,003908;0,003872;0,003942;0,003885;0,003788;0,003747;0,003516;0,004009;0,003774;0,003916;0,003894;0,006768;0,003878;0,003814;0,003686;0,004165;0,003886;0,003858;0,003705;0,003918;0,004122;0,003920;0,003568;0,003867;0,003775;0,003989;0,004836;0,004476;0,004184;0,004554;0,004174;0,004176;0,003930;0,004066;0,004069;0,004276;0,004147;0,003827;0,003499;0,004505;0,003792;0,004484;0,003740;0,003815;0,003773;0,003901;0,004004;0,004040;0,003823;0,004225;0,003702;0,003893;0,004293;0,004003;0,003843;0,004114;0,003986;0,003685;0,003859;0,003836;0,003748;0,004136;0,003952;0,003952;0,003949;0,003609;0,003832;0,003947;0,003763;0,003708;0,003581;0,003872;0,003984;0,003619;0,003826;0,003878;0,004722;0,004461;0,004118;0,004683;0,006327;0,003844;0,003877;0,004292;0,004193;0,004348;0,003302;0,004414;0,004284;0,004727;0,004633;0,003967;0,003922;0,004853;0,004330;0,005360;0,003813;0,003860;0,003757;0,004005;0,003785;0,003747;0,003529;0,003893;0,003884;0,003823;0,003522
2;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,022511;0,000000;0,000000;0,022511;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,168711;0,000071;0,000005;0,000000;0,000000;0,000000;0,000000;0,000455;0,000054;0,000054;0,000007;0,000000;0,015884;0,000022;0,005934;0,000005;0,001195;0,006085;0,004263;0,002754;0,002055;0,001584;0,001454;0,001329;0,001298;0,001268;0,009844;0,002277;0,000000;0,000000;0,000000;0,000741;0,000000;0,004024;0,001059;0,000381;0,001973;0,000609;0,000536;0,001394;0,000721;0,002987;0,001432;0,000123;0,002071;0,000686;0,000425;0,001998;0,000422;0,000001;0,001700;0,001102;0,001744;0,000075;0,000024;0,000541;0,000000;0,000128;0,000203;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,057909;0,009919;0,011988;0,033538;0,091985;0,018229;0,011027;0,062773;0,040579;0,000565;0,004884;0,027115;0,017269;0,050126;0,052625;0,009294;0,000215;0,036558;0,041582;0,069626;0,018674;0,006796;0,014168;0,000332;0,013029;0,000465;0,000000;0,000000;0,000000;0,000000;0,000000
3;0,003499;0,002028;0,002157;0,002536;0,002692;0,003004;0,002421;0,003126;0,002699;0,003045;0,002645;0,003608;0,003004;0,003499;0,005310;0,003791;0,002197;0,003106;0,002658;0,003343;0,002977;0,003520;0,002842;0,003899;0,003303;0,003316;0,003221;0,003920;0,003187;0,003689;0,004022;0,004076;0,002414;0,002509;0,002930;0,003296;0,002740;0,003364;0,003893;0,003777;0,002631;0,003581;0,003113;0,003309;0,003079;0,003764;0,003947;0,003784;0,002814;0,002957;0,003086;0,003581;0,003113;0,004103;0,003791;0,003608;0,003961;0,003879;0,003730;0,003743;0,003757;0,004022;0,004049;0,004191;0,002726;0,002652;0,002740;0,002530;0,002618;0,003432;0,003330;0,005751;0,002998;0,003140;0,003194;0,003486;0,003025;0,003445;0,004008;0,004157;0,002794;0,003269;0,003384;0,003981;0,003547;0,003486;0,003682;0,004279;0,003309;0,003479;0,004069;0,003845;0,003730;0,004367;0,004374;0,004327;0,002523;0,002848;0,003879;0,005751;0,003499;0,003777;0,004123;0,003838;0,003398;0,004266;0,003438;0,004076;0,003601;0,004205;0,004252;0,004747;0,002957;0,004374;0,003425;0,003974;0,004150;0,003886;0,003859;0,004266;0,003710;0,003791;0,003981;0,004306;0,003866;0,004652;0,004279;0,013658;0,101298;0,004632;0,002523;0,003642;0,015896;0,002679;0,002346;0,003594;0,002428;0,002469;0,002530;0,002930;0,002096;0,002631;0,003425;0,003499;0,002441;0,002435;0,002346;0,003099;0,002631;0,002801;0,002998;0,003608;0,002421;0,002740;0,002462;0,003045;0,004103;0,004469;0,003370;0,003520;0,003642;0,002848;0,002367;0,002903;0,002611;0,002618;0,002808;0,003174;0,002475;0,003499;0,002950;0,003228;0,002563;0,003404;0,003886;0,003608;0,004483;0,003438;0,002936;0,003479;0,003289;0,003594;0,003425;0,003940;0,004584;0,003906;0,004001;0,004998;0,004042;0,004415;0,005351;0,004293;0,002957;0,002577;0,003540;0,002753;0,002835;0,003181;0,002842;0,003710;0,002747;0,002950;0,002970;0,003438;0,003601;0,003370;0,003499;0,003927;0,002014;0,002964;0,003099;0,003805;0,002563;0,003140;0,002977;0,003750;0,002374;0,003099;0,003248;0,003933;0,003872;0,003357;0,004130;0,003737;0,002706;0,003370;0,002801;0,003696;0,002482;0,003181;0,002767;0,003689;0,002658;0,003296;0,003547;0,003899;0,003499;0,003906;0,003777;0,004327;0,002367;0,005066;0,003859;0,004266;0,003994;0,003716;0,003710;0,004388;0,003784;0,003513;0,003581;0,004435;0,003567;0,003838;0,003961;0,004164
4;0,004987;0,004568;0,004719;0,003450;0,003474;0,003436;0,003505;0,003807;0,003549;0,004609;0,004169;0,003601;0,003484;0,003556;0,003790;0,003735;0,003893;0,003488;0,003948;0,003797;0,003976;0,004028;0,003556;0,003770;0,004402;0,003883;0,003587;0,003869;0,003856;0,003801;0,003897;0,003505;0,004151;0,003580;0,003525;0,003807;0,003993;0,003821;0,004464;0,003563;0,003608;0,003756;0,003694;0,003587;0,003718;0,003687;0,003759;0,004131;0,003536;0,003360;0,003697;0,003501;0,003972;0,003684;0,003419;0,003539;0,003739;0,003770;0,004144;0,003697;0,004213;0,003625;0,003880;0,003979;0,004182;0,003866;0,003536;0,003780;0,004306;0,003398;0,003622;0,003708;0,003601;0,003749;0,004065;0,003439;0,003570;0,003869;0,003938;0,003491;0,003828;0,003728;0,003584;0,003687;0,003739;0,003770;0,003759;0,003852;0,003422;0,003635;0,003911;0,003660;0,003873;0,003845;0,003835;0,004058;0,004241;0,003887;0,004241;0,003721;0,003556;0,004079;0,003838;0,003694;0,004017;0,003904;0,003862;0,003914;0,003532;0,003663;0,003770;0,003962;0,004189;0,004072;0,003735;0,003728;0,003584;0,003907;0,003412;0,003660;0,003893;0,003780;0,003887;0,003611;0,004010;0,003512;0,003797;0,003333;0,013283;0,005297;0,006387;0,003646;0,007384;0,003794;0,003144;0,004028;0,006655;0,004048;0,003594;0,003501;0,003116;0,003629;0,003972;0,003508;0,005606;0,004550;0,004172;0,004929;0,003948;0,003618;0,003539;0,003577;0,003133;0,003446;0,003594;0,003728;0,004083;0,003921;0,003766;0,003532;0,005376;0,003646;0,004169;0,003938;0,003622;0,004323;0,004409;0,004007;0,003825;0,004220;0,003415;0,003931;0,003539;0,003629;0,003935;0,003794;0,003711;0,004131;0,003453;0,003990;0,003577;0,003979;0,003608;0,004316;0,003942;0,003962;0,004003;0,003842;0,003615;0,003728;0,003457;0,003745;0,005183;0,004224;0,003247;0,003481;0,003804;0,003952;0,003615;0,003866;0,003501;0,004058;0,004031;0,004199;0,004671;0,004144;0,003852;0,003911;0,003948;0,003333;0,003997;0,004433;0,003739;0,003539;0,003828;0,003845;0,003708;0,003642;0,003718;0,003907;0,003570;0,003969;0,003873;0,004003;0,003993;0,003629;0,003979;0,003653;0,003887;0,003670;0,003642;0,003615;0,003814;0,003766;0,003687;0,003525;0,003474;0,003745;0,003852;0,004251;0,003959;0,003673;0,004134;0,003794;0,004213;0,003897;0,003333;0,004041;0,004186;0,003866;0,003763;0,003632;0,003711;0,003814;0,003955;0,003494
5;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000007;0,000000;0,000000;0,000000;0,000007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,016702;0,000000;0,000000;0,016702;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,168569;0,000311;0,002008;0,000007;0,000014;0,000007;0,000000;0,002390;0,000177;0,000177;0,000255;0,000000;0,010204;0,001344;0,006781;0,000184;0,000240;0,000417;0,000148;0,000092;0,000064;0,000127;0,000057;0,000042;0,000064;0,000064;0,000318;0,001202;0,000000;0,000000;0,000000;0,000389;0,000014;0,001054;0,000559;0,000354;0,000424;0,000884;0,000580;0,003147;0,001124;0,001838;0,000064;0,000071;0,000424;0,000544;0,000552;0,000622;0,000827;0,000021;0,000502;0,001089;0,001704;0,000332;0,000064;0,000523;0,000014;0,000311;0,000000;0,000007;0,000000;0,000007;0,000000;0,000000;0,000000;0,056095;0,011172;0,017515;0,033022;0,096323;0,017119;0,016504;0,052927;0,048720;0,001202;0,006385;0,030908;0,018300;0,048656;0,061865;0,011363;0,000707;0,046521;0,044626;0,073116;0,020747;0,006590;0,018229;0,000884;0,013591;0,000177;0,000000;0,000000;0,000000;0,000000;0,000000
